Ts_ns,cvs_avg_ns,err_ns
454.7,0.004378740005337878,0.00021187574772275018
454.8,0.004374966797460953,0.00021242760349313928
454.9,0.004371192532562098,0.00021297678666782856
455.0,0.004367417237940808,0.00021352329417786934
455.1,0.004363640940809412,0.00021406712309267816
455.2,0.004359863668292943,0.00021460827061826047
455.3,0.0043560854474291024,0.00021514673409507988
455.4,0.004352306305168034,0.0002156825109962677
455.5,0.004348526268372265,0.000216215598925666
455.6,0.004344745363816648,0.00021674599561602058
455.7,0.0043409636181881645,0.00021727369892714698
455.8,0.004337181058085872,0.00021779870684426563
455.9,0.004333397710020815,0.00021832101747604679
456.0,0.004329613600415921,0.00021884062905309218
456.1,0.004325828755605897,0.0002193575399262167
456.2,0.004322043201837122,0.00021987174856467271
456.3,0.004318256965267624,0.00022038325355470115
456.4,0.004314470071966913,0.00022089205359785444
456.5,0.004310682547915987,0.00022139814750941848
456.6,0.00430689441900715,0.0002219015342169417
456.7,0.0043031057110440776,0.0002224022127586397
456.8,0.0042993164497415574,0.0002229001822819914
456.9,0.0042955266607256045,0.00022339544204220683
457.0,0.004291736369533295,0.00022388799140087525
457.1,0.004287945601612649,0.00022437782982450086
457.2,0.0042841543823227135,0.00022486495688313045
457.3,0.004280362736933393,0.00022534937224896222
457.4,0.004276570690625425,0.00022583107569505367
457.5,0.004272778268490302,0.0002263100670940171
457.6,0.004268985495530288,0.00022678634641659095
457.7,0.004265192396658279,0.0002272599137305603
457.8,0.004261398996697817,0.00022773076919933583
457.9,0.004257605320383053,0.00022819891308078523
458.0,0.004253811392358617,0.00022866434572604234
458.1,0.0042500172371797125,0.00022912706757822213
458.2,0.004246222879311944,0.0002295870791713649
458.3,0.004242428343131394,0.00023004438112920084
458.4,0.004238633652924553,0.00023049897416390199
458.5,0.00423483883288827,0.00023095085907520987
458.6,0.004231043907129725,0.00023140003674911188
458.7,0.004227248899666404,0.0002318465081568281
458.8,0.004223453834426154,0.0002322902743536903
458.9,0.004219658735247086,0.00023273133647818802
459.0,0.004215863625877496,0.00023316969575079736
459.1,0.004212068529976055,0.00023360535347304148
459.2,0.0042082734711115614,0.00023403831102639054
459.3,0.004204478472763133,0.00023446856987133788
459.4,0.004200683558320049,0.0002348961315463602
459.5,0.004196888751081791,0.00023532099766702307
459.6,0.004193094074258108,0.0002357431699249144
459.7,0.0041892995509689645,0.000236162650086736
459.8,0.0041855052042444425,0.00023657943999343394
459.9,0.004181711057024984,0.00023699354155917095
460.0,0.00417791713216117,0.0002374049567705165
460.1,0.0041741234524138035,0.00023781368768547998
460.2,0.004170330040453981,0.00023821973643269837
460.3,0.00416653691886303,0.0002386231052104517
460.4,0.004162744110132581,0.00023902379628592543
460.5,0.004158951636664495,0.00023942181199429108
460.6,0.004155159520771045,0.000239817154737854
460.7,0.004151367784674718,0.00024020982698526276
460.8,0.004147576450508488,0.00024059983127073219
460.9,0.004143785540315611,0.00024098717019308788
461.0,0.0041399950760497494,0.00024137184641515586
461.1,0.004136205079575114,0.00024175386266283062
461.2,0.004132415572666294,0.00024213322172436162
461.3,0.004128626577008424,0.00024250992644962014
461.4,0.004124838114197216,0.00024288397974920144
461.5,0.004121050205738907,0.00024325538459384966
461.6,0.00411726287305039,0.00024362414401360013
461.7,0.004113476137459257,0.00024399026109710062
461.8,0.004109690020203714,0.0002443537389908697
461.9,0.00410590454243289,0.00024471458089852946
462.0,0.004102119725206586,0.0002450727900802339
462.1,0.004098335589495526,0.000245428369851867
462.2,0.004094552156181343,0.00024578132358431633
462.3,0.0040907694460566284,0.00024613165470293685
462.4,0.004086987479824985,0.00024647936668669514
462.5,0.004083206278101139,0.00024682446306772753
462.6,0.004079425861410932,0.00024716694743038057
462.7,0.004075646250191405,0.0002475068234108581
462.8,0.00407186746479091,0.0002478440946964222
462.9,0.004068089525469086,0.0002481787650247179
463.0,0.004064312452397027,0.00024851083818326863
463.1,0.0040605362656572375,0.0002488403180087401
463.2,0.00405676098524384,0.0002491672083864257
463.3,0.004052986631062519,0.0002494915132494835
463.4,0.004049213222930669,0.00024981323657853236
463.5,0.004045440780577499,0.0002501323824008652
463.6,0.004041669323643994,0.000250448954789999
463.7,0.004037898871683092,0.0002507629578650061
463.8,0.00403412944415979,0.000251074395789974
463.9,0.004030361060451136,0.00025138327277336427
464.0,0.004026593739846328,0.0002516895930675454
464.1,0.004022827501546949,0.0002519933609682115
464.2,0.004019062364666801,0.0002522945808137153
464.3,0.004015298348232211,0.0002525932569846688
464.4,0.004011535471182003,0.0002528893939032957
464.5,0.0040077737523677255,0.0002531829960329018
464.6,0.00400401321055352,0.0002534740678774376
464.7,0.004000253864416432,0.0002537626139808523
464.8,0.0039964957325464125,0.00025404863892657
464.9,0.003992738833446496,0.00025433214733706206
465.0,0.003988983185532765,0.0002546131438733324
465.1,0.00398522880713451,0.00025489163323425435
465.2,0.003981475716494451,0.0002551676201562107
465.3,0.003977723931768671,0.00025544110941258215
465.4,0.003973973471026813,0.0002557121058132324
465.5,0.003970224352252218,0.0002559806142039632
465.6,0.003966476593341922,0.00025624663946614736
465.7,0.00396273021210693,0.00025651018651610377
465.8,0.003958985226272134,0.00025677126030475994
465.9,0.0039552416534766295,0.0002570298658170722
466.0,0.003951499511273684,0.00025728600807161024
466.1,0.00394775881713092,0.00025753969212014
466.2,0.003944019588430405,0.0002577909230470107
466.3,0.0039402818424688095,0.00025803970596887705
466.4,0.003936545596457514,0.00025828604603415396
466.5,0.003932810867522705,0.00025852994842260674
466.6,0.003929077672705509,0.0002587714183448415
466.7,0.003925346028962169,0.0002590104610419538
466.8,0.003921615953164118,0.00025924708178500097
466.9,0.003917887462098115,0.0002594812858746974
467.0,0.0039141605724663815,0.00025971307864086483
467.1,0.003910435300886726,0.0002599424654420821
467.2,0.00390671166389272,0.0002601694516652259
467.3,0.003902989677933779,0.00026039404272508405
467.4,0.003899269359375285,0.00026061624406388285
467.5,0.0038955507244987906,0.00026083606115103803
467.6,0.0038918337895020943,0.00026105349948247575
467.7,0.0038881185704994596,0.00026126856458051173
467.8,0.0038844050835215986,0.0002614812619933115
467.9,0.003880693344515985,0.0002616915972944931
468.0,0.003876983369346948,0.0002618995760827779
468.1,0.0038732751737957038,0.00026210520398153793
468.2,0.003869568773560645,0.00026230848663852515
468.3,0.0038658641842574414,0.0002625094297253299
468.4,0.0038621614214191663,0.0002627080389372331
468.5,0.003858460500496402,0.00026290431999256717
468.6,0.0038547614368575184,0.00026309827863250376
468.7,0.0038510642457886893,0.0002632899206206394
468.8,0.0038473689424941386,0.00026347925174270763
468.9,0.003843675542096215,0.00026366627780603454
469.0,0.0038399840596355984,0.0002638510046393951
469.1,0.003836294510071458,0.00026403343809246785
469.2,0.0038326069082815703,0.00026421358403563486
469.3,0.0038289212690624623,0.000264391448359541
469.4,0.0038252376071296963,0.00026456703697477963
469.5,0.0038215559371178264,0.00026474035581144277
469.6,0.0038178762735807045,0.00026491141081900923
469.7,0.0038141986309916213,0.00026508020796578083
469.8,0.003810523023743412,0.00026524675323863093
469.9,0.0038068494661487227,0.0002654110526427698
470.0,0.0038031779724399823,0.00026557311220115674
470.1,0.0037995085567697623,0.0002657329379544397
470.2,0.0037958412332108784,0.00026589053596050294
470.3,0.00379217601575654,0.0002660459122941486
470.4,0.003788512918320479,0.0002661990730467837
470.5,0.003784851954737191,0.0002663500243260679
470.6,0.0037811931387620964,0.0002664987722557069
470.7,0.003777536484071647,0.00026664532297507705
470.8,0.0037738820042635193,0.000266789682638812
470.9,0.003770229712856888,0.00026693185741666906
471.0,0.00376657962329241,0.0002670718534930863
471.1,0.003762931748932557,0.00026720967706702514
471.2,0.003759286103061754,0.00026734533435148123
471.3,0.003755642698886435,0.0002674788315733855
471.4,0.0037520015495353964,0.00026761017497312393
471.5,0.003748362668059881,0.00026773937080438575
471.6,0.003744726067433739,0.0002678664253337802
471.7,0.0037410917605536355,0.00026799134484063795
471.8,0.003737459760239193,0.0002681141356165926
471.9,0.003733830079233272,0.0002682348039654783
472.0,0.0037302027302020175,0.0002683533562028472
472.1,0.003726577725735146,0.0002684697986558726
472.2,0.003722955078346,0.0002685841376629278
472.3,0.0037193348004719204,0.00026869637957341986
472.4,0.0037157169044742034,0.0002688065307474129
472.5,0.003712101402638503,0.0002689145975554753
472.6,0.0037084883071748006,0.0002690205863783445
472.7,0.003704877630217827,0.00026912450360658296
472.8,0.0037012693838269924,0.0002692263556404902
472.9,0.0036976635799867755,0.0002693261488897556
473.0,0.003694060230606828,0.00026942388977308217
473.1,0.0036904593475220755,0.0002695195847181828
473.2,0.0036868609424931136,0.0002696132401612849
473.3,0.0036832650272062392,0.00026970486254697927
473.4,0.003679671613273644,0.00026979445832795725
473.5,0.0036760807122336293,0.00026988203396487067
473.6,0.0036724923355508678,0.0002699675959258455
473.7,0.003668906494616446,0.0002700511506864233
473.8,0.003665323200748202,0.0002701327047292531
473.9,0.003661742465190805,0.0002702122645439208
474.0,0.0036581642991160234,0.0002702898366265748
474.1,0.0036545887136228985,0.00027036542747976914
474.2,0.0036510157197378206,0.0002704390436122948
474.3,0.0036474453284150005,0.0002705106915388173
474.4,0.0036438775505363455,0.0002705803777796943
474.5,0.0036403123969118434,0.0002706481088607564
474.6,0.0036367498782797054,0.00027071389131316694
474.7,0.0036331900053066316,0.0002707777316729732
474.8,0.003629632788587777,0.0002708396364811105
474.9,0.003626078238647364,0.00027089961228300176
475.0,0.0036225263659383626,0.00027095766562851607
475.1,0.003618977180843122,0.0002710138030715869
475.2,0.003615430693673318,0.0002710680311700547
475.3,0.0036118869146702912,0.00027112035648549707
475.4,0.00360834585400511,0.00027117078558296895
475.5,0.0036048075217788938,0.00027121932503076083
475.6,0.003601271928022958,0.00027126598140031033
475.7,0.0035977390826989783,0.00027131076126579685
475.8,0.0035942089956992776,0.00027135367120414473
475.9,0.0035906816768469067,0.000271394717794646
476.0,0.003587157135896001,0.0002714339076189345
476.1,0.0035836353825318343,0.0002714712472605741
476.2,0.0035801164263710925,0.0002715067433050323
476.3,0.0035766002769620077,0.000271540402339435
476.4,0.003573086943784737,0.00027157223095227774
476.5,0.0035695764362513086,0.0002716022357333921
476.6,0.003566068763706028,0.0002716304232736497
476.7,0.0035625639354255924,0.00027165680016472116
476.8,0.0035590619606193016,0.00027168137299903575
476.9,0.0035555628484292526,0.00027170414836950245
477.0,0.0035520666079306203,0.0002717251328693389
477.1,0.003548573248131669,0.00027174433309180265
477.2,0.003545082777974242,0.0002717617556301781
477.3,0.003541595206333707,0.00027177740707745737
477.4,0.003538110542019255,0.00027179129402627226
477.5,0.003534628793774207,0.0002718034230685553
477.6,0.0035311499702759884,0.0002718138007955024
477.7,0.00352767408013658,0.0002718224337973786
477.8,0.003524201131902554,0.0002718293286633005
477.9,0.003520731134055322,0.0002718344919810647
478.0,0.0035172640950114297,0.0002718379303369924
478.1,0.0035138000231225933,0.0002718396503158017
478.2,0.0035103389266760514,0.0002718396585003659
478.3,0.0035068808138947276,0.0002718379614715857
478.4,0.003503425692937373,0.00027183456580824047
478.5,0.0034999735718988997,0.00027182947808679033
478.6,0.00349652445881043,0.00027182270488120263
478.7,0.0034930783616396676,0.0002718142527628909
478.8,0.0034896352882909363,0.0002718041283003818
478.9,0.0034861952466055876,0.0002717923380593608
479.0,0.003482758244361983,0.0002717788886023259
479.1,0.0034793242892758474,0.00027176378648855745
479.2,0.003475893389000459,0.00027174703827395456
479.3,0.0034724655511267958,0.0002717286505108315
479.4,0.0034690407831838702,0.0002717086297477346
479.5,0.0034656190926387297,0.0002716869825294804
479.6,0.0034622004868968812,0.00027166371539674353
479.7,0.0034587849733023397,0.00027163883488613325
479.8,0.00345537255913793,0.0002716123475298827
479.9,0.0034519632516254594,0.0002715842598559107
480.0,0.0034485570579259276,0.00027155457838741334
480.1,0.0034451539851397144,0.00027152330964290737
480.2,0.0034417540403068156,0.0002714904601360352
480.3,0.0034383572304070814,0.0002714560363755336
480.4,0.003434963562360288,0.0002714200448648526
480.5,0.003431573043026564,0.0002713824921022239
480.6,0.0034281856792063616,0.00027134338458047544
480.7,0.0034248014776409167,0.0002713027287868903
480.8,0.0034214204450121674,0.0002712605312030703
480.9,0.00341804258794319,0.0002712167983048053
481.0,0.0034146679129983246,0.0002711715365619102
481.1,0.0034112964266833864,0.000271124752438255
481.2,0.0034079281354459008,0.00027107645239132663
481.3,0.003404563045675206,0.0002710266428725187
481.4,0.003401201163702827,0.0002709753303265798
481.5,0.0033978424958025556,0.000270922521191831
481.6,0.0033944870481907104,0.00027086822189985457
481.7,0.0033911348270262535,0.00027081243887539143
481.8,0.0033877858384112765,0.0002707551785363166
481.9,0.0033844400883907846,0.0002706964472934367
482.0,0.003381097582953242,0.0002706362515503283
482.1,0.003377758328030662,0.0002705745977034637
482.2,0.003374422329498788,0.00027051149214172004
482.3,0.0033710895931773157,0.0002704469412465831
482.4,0.0033677601248301796,0.00027038095139187156
482.5,0.0033644339301655926,0.00027031352894375734
482.6,0.0033611110148364814,0.0002702446802604377
482.7,0.003357791384440449,0.00027017441169228224
482.8,0.0033544750445201645,0.0002701027295814917
482.9,0.0033511620005634637,0.0002700296402622371
483.0,0.0033478522580036416,0.0002699551500602645
483.1,0.0033445458222195828,0.0002698792652930947
483.2,0.0033412426985359508,0.0002698019922696683
483.3,0.003337942892223538,0.0002697233372903693
483.4,0.003334646408499313,0.00026964330664691567
483.5,0.003331353252526675,0.0002695619066222927
483.6,0.0033280634294157053,0.00026947914349049145
483.7,0.003324776944223312,0.0002693950235165586
483.8,0.003321493801953458,0.0002693095529565968
483.9,0.0033182140075574177,0.00026922273805733596
484.0,0.00331493756593387,0.0002691345850563907
484.1,0.003311664481929205,0.00026904510018198953
484.2,0.0033083947603376918,0.00026895428965281217
484.3,0.0033051284059016374,0.0002688621596781662
484.4,0.0033018654233116823,0.0002687687164575355
484.5,0.003298605817206937,0.0002686739661808368
484.6,0.00329534959217521,0.0002685779150281101
484.7,0.0032920967527531827,0.0002684805691695029
484.8,0.003288847303426682,0.00026838193476516327
484.9,0.0032856012486308216,0.0002682820179652215
485.0,0.0032823585927501896,0.0002681808249095683
485.1,0.0032791193401191018,0.00026807836172793443
485.2,0.0032758834950218016,0.00026797463453972115
485.3,0.003272651061692679,0.0002678696494538612
485.4,0.0032694220443163055,0.00026776341256891015
485.5,0.003266196447027931,0.0002676559299727619
485.6,0.003262974273913432,0.00026754720774272865
485.7,0.003259755529009624,0.0002674372519454262
485.8,0.0032565402163044683,0.000267326068636578
485.9,0.0032533283397371965,0.0002672136638611307
486.0,0.0032501199031986414,0.0002671000436530967
486.1,0.003246914910531287,0.00026698521403535825
486.2,0.0032437133655295707,0.0002668691810198571
486.3,0.0032405152719400857,0.0002667519506072317
486.4,0.0032373206334616825,0.0002666335287869789
486.5,0.003234129453745732,0.00026651392153726356
486.6,0.003230941736396446,0.00026639313482487476
486.7,0.0032277574849707996,0.0002662711746051853
486.8,0.0032245767029790407,0.0002661480468219678
486.9,0.0032213993938845927,0.00026602375740754727
487.0,0.003218225561104456,0.00026589831228255694
487.1,0.003215055208009385,0.00026577171735590757
487.2,0.0032118883379239917,0.0002656439785247135
487.3,0.00320872495412698,0.00026551510167432344
487.4,0.003205565059851447,0.0002653850926781526
487.5,0.0032024086582848736,0.000265253957397698
487.6,0.003199255752569545,0.00026512170168235225
487.7,0.0031961063458025387,0.0002649883313695315
487.8,0.0031929604410361172,0.0002648538522844798
487.9,0.003189818041277761,0.00026471827024023703
488.0,0.0031866791494904547,0.00026458159103760656
488.1,0.003183543768592865,0.0002644438204650573
488.2,0.003180411901459481,0.00026430496429874343
488.3,0.0031772835509209217,0.00026416502830237934
488.4,0.0031741587197639995,0.00026402401822722997
488.5,0.0031710374107320333,0.0002638819398119576
488.6,0.003167919626524898,0.00026373879878280115
488.7,0.003164805369799441,0.0002635946008532112
488.8,0.0031616946431693833,0.00026344935172404655
488.9,0.0031585874492057408,0.00026330305708343856
489.0,0.0031554837904369678,0.00026315572260671453
489.1,0.0031523836693490826,0.00026300735395640916
489.2,0.003149287088385836,0.0002628579567821609
489.3,0.003146194049949105,0.0002627075367206686
489.4,0.0031431045563988305,0.0002625560993957652
489.5,0.003140018610053336,0.00026240365041809197
489.6,0.0031369362131894994,0.000262250195385435
489.7,0.0031338573680429796,0.0002620957398823686
489.8,0.0031307820768082958,0.00026194028948035874
489.9,0.0031277103416391685,0.0002617838497376252
490.0,0.003124642164648551,0.00026162642619931856
490.1,0.003121577547908949,0.0002614680243971123
490.2,0.0031185164934524902,0.000261308649849522
490.3,0.0031154590032712176,0.0002611483080617111
490.4,0.0031124050793172376,0.00026098700452535027
490.5,0.0031093547235028773,0.00026082474471882664
490.6,0.0031063079377008453,0.00026066153410695883
490.7,0.003103264723744571,0.00026049737814112865
490.8,0.003100225083428196,0.00026033228225915084
490.9,0.003097189018506872,0.0002601662518853005
491.0,0.0030941565306968712,0.00025999929243024193
491.1,0.003091127621675934,0.0002598314092909696
491.2,0.003088102293083228,0.0002596626078508696
491.3,0.003085080546519654,0.00025949289347953233
491.4,0.003082062383548051,0.0002593222715329712
491.5,0.0030790478056933017,0.0002591507473532285
491.6,0.003076036814442594,0.0002589783262687151
491.7,0.003073029411245516,0.00025880501359394896
491.8,0.0030700255975143046,0.00025863081462959326
491.9,0.0030670253746240203,0.00025845573466241005
492.0,0.0030640287439127,0.0002582797789653
492.1,0.003061035706681502,0.00025810295279714486
492.2,0.0030580462641949823,0.0002579252614029764
492.3,0.003055060417681234,0.000257746710013705
492.4,0.003052078168332004,0.00025756730384630944
492.5,0.0030490995173029604,0.0002573870481036878
492.6,0.0030461244657138085,0.00025720594797465975
492.7,0.003043153014648517,0.0002570240086339633
492.8,0.003040185165155446,0.00025684123524228046
492.9,0.003037220918247558,0.000256657632946029
493.0,0.0030342602749025374,0.0002564732068775674
493.1,0.0030313032360630896,0.00025628796215505377
493.2,0.0030283498026369773,0.0002561019038823918
493.3,0.0030253999754973004,0.00025591503714933
493.4,0.0030224537554825945,0.00025572736703135
493.5,0.0030195111433970316,0.00025553889858962776
493.6,0.0030165721400105955,0.0002553496368711283
493.7,0.003013636746059307,0.0002551595869084692
493.8,0.003010704962245243,0.0002549687537199578
493.9,0.0030077767892369377,0.00025477714230960266
494.0,0.0030048522276693614,0.0002545847576669857
494.1,0.0030019312781441425,0.0002543916047674224
494.2,0.0029990139412298046,0.0002541976885717715
494.3,0.00299610021746183,0.0002540030140265269
494.4,0.002993190107342915,0.0002538075860637899
494.5,0.0029902836113431253,0.000253611409601152
494.6,0.0029873807299000666,0.00025341448954186027
494.7,0.002984481463418971,0.00025321683077471303
494.8,0.0029815858122729743,0.00025301843817398314
494.9,0.002978693776803225,0.00025281931659947753
495.0,0.002975805357319108,0.00025261947089655356
495.1,0.0029729205540983267,0.00025241890589605833
495.2,0.002970039367387126,0.0002522176264143266
495.3,0.002967161797400454,0.00025201563725316985
495.4,0.0029642878443220757,0.00025181294319991977
495.5,0.002961417508304875,0.0002516095490272977
495.6,0.0029585507894708276,0.00025140545949354256
495.7,0.002955687687911312,0.0002512006793422907
495.8,0.002952828203687218,0.00025099521330272206
495.9,0.0029499723368291396,0.00025078906608928076
496.0,0.0029471200873374473,0.0002505822424020098
496.1,0.0029442714551825623,0.0002503747469262773
496.2,0.0029414264403050845,0.00025016658433290765
496.3,0.0029385850426159135,0.0002499577592781029
496.4,0.0029357472619964734,0.0002497482764035385
496.5,0.00293291309829878,0.0002495381403361923
496.6,0.0029300825513457265,0.00024932735568852066
496.7,0.0029272556209311265,0.0002491159270583766
496.8,0.002924432306819941,0.0002489038590289384
496.9,0.002921612608748405,0.00024869115616886196
497.0,0.0029187965264242284,0.00024847782303210497
497.1,0.002915984059526682,0.0002482638641580963
497.2,0.002913175207706809,0.00024804928407156225
497.3,0.0029103699705876063,0.00024783408728271626
497.4,0.0029075683477641293,0.0002476182782870665
497.5,0.0029047703388035604,0.0002474018615655462
497.6,0.002901975943245623,0.0002471848415845021
497.7,0.0028991851606025056,0.0002469672227955737
497.8,0.002896397990359026,0.00024674900963588616
497.9,0.002893614431972974,0.0002465302065279412
498.0,0.002890834484875046,0.00024631081787955766
498.1,0.0028880581484691218,0.0002460908480840111
498.2,0.002885285422132374,0.0002458703015199689
498.3,0.002882516305215472,0.0002456491825514575
498.4,0.0028797507970426497,0.00024542749552795764
498.5,0.002876988896911897,0.0002452052447843695
498.6,0.00287423060409513,0.000244982434640933
498.7,0.0028714759178383475,0.0002447590694033167
498.8,0.002868724837361706,0.0002445351533627214
498.9,0.002865977361859774,0.00024431069079560575
499.0,0.002863233490501578,0.00024408568596396462
499.1,0.002860493222430857,0.000243860143115209
499.2,0.002857756556766082,0.0002436340664822235
499.3,0.002855023492600734,0.00024340746028328564
499.4,0.00285229402900335,0.0002431803287221701
499.5,0.002849568165017767,0.0002429526759880871
499.6,0.0028468458996631155,0.0002427245062557859
499.7,0.0028441272319341578,0.000242495823685426
499.8,0.0028414121608012904,0.00024226663242268582
499.9,0.0028387006852107176,0.00024203693659877556
500.0,0.0028359928040846334,0.00024180674033034947
500.1,0.002833288516321341,0.000241576047719613
500.2,0.0028305878207954154,0.00024134486285432307
500.3,0.002827890716357782,0.0002411131898077101
500.4,0.002825197201835968,0.00024088103263863485
500.5,0.0028225072760341106,0.00024064839539144603
500.6,0.002819820937733206,0.00024041528209613295
500.7,0.002817138185691176,0.00024018169676819182
500.8,0.0028144590186431084,0.00023994764340874554
500.9,0.0028117834353013024,0.0002397131260045472
501.0,0.0028091114343554054,0.00023947814852789758
501.1,0.00280644301447263,0.0002392427149368245
501.2,0.002803778174297785,0.00023900682917489427
501.3,0.002801116912453565,0.00023877049517140198
501.4,0.0027984592275405343,0.00023853371684131426
501.5,0.002795805118137281,0.0002382964980852408
501.6,0.0027931545828007135,0.00023805884278949016
501.7,0.002790507620066,0.0002378207548261028
501.8,0.0027878642284468167,0.00023758223805281947
501.9,0.0027852244064354146,0.00023734329631318235
502.0,0.0027825881525028353,0.0002371039334363552
502.1,0.0027799554650989405,0.00023686415323747638
502.2,0.0027773263426526897,0.00023662395951727728
502.3,0.002774700783572115,0.00023638335606242298
502.4,0.0027720787862445645,0.00023614234664526203
502.5,0.0027694603490367683,0.0002359009350241064
502.6,0.0027668454702950273,0.00023565912494305993
502.7,0.002764234148345271,0.00023541692013213263
502.8,0.0027616263814933054,0.00023517432430714274
502.9,0.0027590221680248096,0.00023493134116985335
503.0,0.00275642150620551,0.00023468797440801234
503.1,0.0027538243942814406,0.00023444422769517334
503.2,0.0027512308304787694,0.0002342001046909455
503.3,0.002748640813004291,0.00023395560904090041
503.4,0.002746054340045275,0.00023371074437652077
503.5,0.002743471409769762,0.00023346551431538005
503.6,0.0027408920203265148,0.000233219922461071
503.7,0.0027383161698453715,0.00023297397240320172
503.8,0.0027357438564372186,0.00023272766771749684
503.9,0.0027331750781941348,0.000232481011965745
504.0,0.0027306098331895006,0.00023223400869580991
504.1,0.002728048119478225,0.00023198666144169677
504.2,0.0027254899350967706,0.00023173897372356846
504.3,0.00272293527806328,0.00023149094904781488
504.4,0.0027203841463777655,0.0002312425909068891
504.5,0.0027178365380221736,0.00023099390277953253
504.6,0.0027152924509604892,0.00023074488813076675
504.7,0.002712751883139011,0.00023049555041171002
504.8,0.0027102148324861727,0.00023024589305989642
504.9,0.002707681296913,0.00022999591949905408
505.0,0.002705151274313021,0.0002297456331393394
505.1,0.0027026247625624097,0.000229495037377142
505.2,0.0027001017595202127,0.00022924413559524266
505.3,0.0026975822630283387,0.000228992931162829
505.4,0.0026950662709117243,0.00022874142743546105
505.5,0.002692553780978473,0.00022848962775518875
505.6,0.002690044791019997,0.00022823753545037661
505.7,0.002687539298811038,0.00022798515383603041
505.8,0.002685037302109866,0.00022773248621350391
505.9,0.0026825387986583855,0.00022747953587079573
506.0,0.0026800437861822075,0.0002272263060823342
506.1,0.0026775522623908184,0.00022697280010922075
506.2,0.0026750642249776697,0.00022671902119909362
506.3,0.0026725796716202724,0.00022646497258615937
506.4,0.0026700985999803793,0.00022621065749140056
506.5,0.0026676210077039644,0.00022595607912229477
506.6,0.0026651468924215244,0.00022570124067311493
506.7,0.0026626762517480214,0.00022544614532482351
506.8,0.0026602090832830807,0.00022519079624510238
506.9,0.002657745384611105,0.00022493519658842496
507.0,0.0026552851533013524,0.00022467934949602902
507.1,0.00265282838690805,0.00022442325809598473
507.2,0.002650375082970493,0.00022416692550318658
507.3,0.0026479252390132733,0.0002239103548193645
507.4,0.0026454788525461684,0.00022365354913321273
507.5,0.0026430359210644293,0.00022339651152024007
507.6,0.0026405964420488995,0.00022313924504301758
507.7,0.0026381604129659293,0.00022288175275094567
507.8,0.002635727831267684,0.0002226240376805108
507.9,0.0026332986943921645,0.00022236610285522338
508.0,0.0026308729997633847,0.00022210795128557614
508.1,0.0026284507447913164,0.00022184958596915372
508.2,0.002626031926872168,0.00022159100989071941
508.3,0.002623616543388432,0.00022133222602205887
508.4,0.0026212045917089304,0.00022107323732209504
508.5,0.0026187960691889966,0.0002208140467370864
508.6,0.0026163909731705755,0.0002205546572003083
508.7,0.0026139893009822428,0.00022029507163240882
508.8,0.002611591049939405,0.00022003529294122406
508.9,0.0026091962173444114,0.00021977532402191934
509.0,0.0026068048004865307,0.0002195151677569124
509.1,0.0026044167966421624,0.00021925482701608227
509.2,0.0026020322030749676,0.00021899430465655977
509.3,0.0025996510170357818,0.0002187336035229097
509.4,0.0025972732357629888,0.00021847272644715852
509.5,0.0025948988564823976,0.00021821167624878183
509.6,0.002592527876407427,0.0002179504557346901
509.7,0.0025901602927392337,0.00021768906769938442
509.8,0.002587796102666741,0.0002174275149248574
509.9,0.002585435303366844,0.00021716580018061774
510.0,0.0025830778920042847,0.00021690392622391723
510.1,0.0025807238657320816,0.00021664189579948657
510.2,0.002578373221691395,0.0002163797116397826
510.3,0.002576025957011558,0.0002161173764649946
510.4,0.0025736820688104897,0.00021585489298286357
510.5,0.0025713415541944386,0.00021559226388905359
510.6,0.002569004410258317,0.00021532949186690433
510.7,0.0025666706340856504,0.00021506657958759586
510.8,0.002564340222748802,0.0002148035297100726
510.9,0.0025620131733089936,0.00021454034488115685
511.0,0.0025596894828162787,0.0002142770277356518
511.1,0.002557369148309966,0.00021401358089617297
511.2,0.002555052166818335,0.00021375000697334504
511.3,0.0025527385353590376,0.00021348630856567836
511.4,0.002550428250938959,0.00021322248825981696
511.5,0.0025481213105544446,0.00021295854863035834
511.6,0.0025458177111913317,0.0002126944922399627
511.7,0.002543517449825131,0.00021243032163946552
511.8,0.00254122052342094,0.00021216603936769954
511.9,0.0025389269289337424,0.00021190164795174138
512.0,0.0025366366633082994,0.00021163714990690447
512.1,0.002534349723479454,0.0002113725477365545
512.2,0.002532066106372023,0.0002111078439324561
512.3,0.0025297858089009394,0.00021084304097458112
512.4,0.0025275088279714565,0.00021057814133122206
512.5,0.0025252351604790773,0.00021031314745894773
512.6,0.002522964803309756,0.0002100480618028527
512.7,0.0025206977533398737,0.00020978288679627852
512.8,0.0025184340074364906,0.0002095176248610113
512.9,0.0025161735624572106,0.0002092522784073629
513.0,0.0025139164152504613,0.0002089868498340955
513.1,0.002511662562655561,0.0002087213415284798
513.2,0.002509412001502623,0.00020845575586638565
513.3,0.0025071647286128555,0.00020819009521219528
513.4,0.0025049207407985465,0.0002079243619189501
513.5,0.0025026800348631004,0.00020765855832832639
513.6,0.0025004426076012686,0.00020739268677065733
513.7,0.002498208455799071,0.00020712674956500235
513.8,0.0024959775762339854,0.00020686074901914717
513.9,0.002493749965674997,0.00020659468742960244
514.0,0.0024915256208826544,0.00020632856708180969
514.1,0.0024893045386092214,0.00020606239024983854
514.2,0.0024870867155986393,0.00020579615919680172
